model,cv_mae,cv_rmse,cv_r2,test_mae,test_rmse,test_r2
random_forest_regressor_tuned,18.722760883094047,24.135586885860516,0.4602641628896339,20.477810488670862,27.756704332859503,0.5061528631434905
gradient_boosting_regressor,20.5408728048899,26.483234699380983,0.3541789444925325,21.209040986879184,28.119744966929545,0.49314994646725097
xgboost_regressor_tuned,20.58185841945209,27.046710068702474,0.3077309214242991,20.570702654093378,28.215861066266633,0.4896790964293165
xgboost_regressor,21.86002774530783,28.654808184313104,0.2353411427282302,21.9890569537337,28.953120156989396,0.46266208348106375
gradient_boosting_regressor_tuned,20.10164846886652,25.984048902462195,0.3699277391625547,21.140856918102244,29.0104008301355,0.4605338483225698
extra_trees_regressor_tuned,21.131486518643662,27.521859401921834,0.2890775657473662,21.627737358702927,29.527096676327577,0.4411461673756131
random_forest_regressor,21.490817168176843,28.727172420952606,0.22439950484471846,21.755788197266856,29.929200297006517,0.4258214461645976
linear_regression,28.10448118824756,34.3426547306364,-0.08735190983347993,24.306654063050704,30.283903950165822,0.4121311318051585
extra_trees_regressor,21.6239841508091,28.192770087627398,0.2583548113073376,22.401674044086192,30.437173873044404,0.4061655452348846
